"Start.Date","Last.Observed","SdlgCensor","Parent","HabitCode","SdlgCode","parentlight","left.bound","right.bound"
"5/17/2004","7/31/2005",1,26,1,858,35.91523566,364,440
"5/17/2004","11/14/2005",1,26,1,29,35.91523566,441,546
"5/17/2004","11/14/2005",1,26,1,30,35.91523566,441,546
"8/10/2004","11/14/2005",1,26,1,47,35.91523566,356,461
"5/17/2004","11/14/2005",1,26,1,111,35.91523566,441,546
"5/17/2004","11/14/2005",1,26,1,112,35.91523566,441,546
"5/17/2004","11/14/2005",1,26,1,113,35.91523566,441,546
"5/17/2004","11/14/2005",1,26,1,129,35.91523566,441,546
"8/10/2004","2/21/2006",1,26,1,302,35.91523566,462,560
"8/10/2004","2/21/2006",1,26,1,303,35.91523566,462,560
"8/10/2004","2/21/2006",1,26,1,304,35.91523566,462,560
"8/10/2004","2/21/2006",1,26,1,305,35.91523566,462,560
"8/1/2005","10/24/2006",1,26,1,271,35.91523566,106,449
"8/1/2005","10/24/2006",1,26,1,272,35.91523566,106,449
"8/1/2005","10/24/2006",1,26,1,273,35.91523566,106,449
"5/17/2004","10/24/2006",1,26,1,295,35.91523566,547,890
"8/10/2004","10/24/2006",1,26,1,360,35.91523566,462,805
"5/17/2004","10/24/2006",1,26,1,427,35.91523566,547,890
"5/17/2004","10/24/2006",1,26,1,428,35.91523566,547,890
"8/1/2005","6/27/2007",1,26,1,243,35.91523566,106,695
"11/15/2005","6/27/2007",1,26,1,249,35.91523566,NA,589
"8/10/2004","11/14/2004",1,27,3,1968,73.54622937,NA,96
"2/24/2004","5/16/2004",1,28,1,2874,89.7454634,NA,82
"5/17/2004","8/9/2004",1,28,1,2477,89.7454634,NA,84
"5/17/2004","8/9/2004",1,28,1,2478,89.7454634,NA,84
"5/17/2004","8/9/2004",1,28,1,2479,89.7454634,NA,84
"5/17/2004","8/9/2004",1,28,1,2480,89.7454634,NA,84
"5/17/2004","8/9/2004",1,28,1,2481,89.7454634,NA,84
"5/17/2004","8/9/2004",1,28,1,2482,89.7454634,NA,84
"5/17/2004","11/14/2004",1,28,1,1909,89.7454634,85,181
"5/17/2004","11/14/2004",1,28,1,1910,89.7454634,85,181
"8/10/2004","11/14/2004",1,28,1,1969,89.7454634,NA,96
"8/10/2004","11/14/2004",1,28,1,1970,89.7454634,NA,96
"8/10/2004","11/14/2004",1,28,1,1971,89.7454634,NA,96
"8/10/2004","11/14/2004",1,28,1,1972,89.7454634,NA,96
"5/17/2004","11/14/2004",1,28,1,2209,89.7454634,85,181
"8/10/2004","2/13/2005",1,28,1,1370,89.7454634,97,187
"8/10/2004","2/13/2005",1,28,1,1371,89.7454634,97,187
"8/10/2004","2/13/2005",1,28,1,1372,89.7454634,97,187
"5/17/2004","2/13/2005",1,28,1,1587,89.7454634,182,272
"8/10/2004","5/15/2005",1,28,1,987,89.7454634,188,278
"8/10/2004","5/15/2005",1,28,1,988,89.7454634,188,278
"5/17/2004","5/15/2005",1,28,1,1139,89.7454634,273,363
"8/1/2005","11/14/2005",1,28,1,3,89.7454634,NA,105
"8/1/2005","2/21/2006",1,28,1,254,89.7454634,106,204
"8/10/2004","2/13/2005",1,29,3,1294,65.59499407,97,187
"5/17/2004","8/9/2004",1,30,1,2483,80.08106543,NA,84
"8/10/2004","11/14/2004",1,30,1,1973,80.08106543,NA,96
"5/17/2004","11/14/2004",1,30,1,2210,80.08106543,85,181
"5/17/2004","2/13/2005",1,30,1,1325,80.08106543,182,272
"5/17/2004","2/13/2005",1,30,1,1326,80.08106543,182,272
"8/10/2004","2/13/2005",1,30,1,1373,80.08106543,97,187
"5/17/2004","2/13/2005",1,30,1,1588,80.08106543,182,272
"2/24/2004","5/16/2004",1,31,3,2864,85.71582695,NA,82
"8/10/2004","11/14/2004",1,31,3,1974,85.71582695,NA,96
"8/10/2004","11/14/2004",1,31,3,1975,85.71582695,NA,96
"8/10/2004","11/14/2004",1,32,1,1976,40.87200097,NA,96
"8/10/2004","11/14/2004",1,32,1,1977,40.87200097,NA,96
"5/17/2004","2/13/2005",1,32,1,1306,40.87200097,182,272
"8/10/2004","2/13/2005",1,32,1,1374,40.87200097,97,187
"8/10/2004","2/13/2005",1,32,1,1375,40.87200097,97,187
"5/17/2004","2/13/2005",1,32,1,1655,40.87200097,182,272
"8/10/2004","5/15/2005",1,32,1,989,40.87200097,188,278
"8/10/2004","5/15/2005",1,32,1,990,40.87200097,188,278
"8/10/2004","5/15/2005",1,32,1,991,40.87200097,188,278
"8/10/2004","5/15/2005",1,32,1,992,40.87200097,188,278
"8/10/2004","5/15/2005",1,32,1,993,40.87200097,188,278
"8/10/2004","5/15/2005",1,32,1,994,40.87200097,188,278
"8/10/2004","5/15/2005",1,32,1,995,40.87200097,188,278
"8/10/2004","5/15/2005",1,32,1,996,40.87200097,188,278
"8/10/2004","5/15/2005",1,32,1,997,40.87200097,188,278
"5/17/2004","5/15/2005",1,32,1,1140,40.87200097,273,363
"5/17/2004","7/31/2005",1,32,1,755,40.87200097,364,440
"8/1/2005","11/14/2005",1,32,1,4,40.87200097,NA,105
"8/1/2005","11/14/2005",1,32,1,5,40.87200097,NA,105
"8/1/2005","11/14/2005",1,32,1,6,40.87200097,NA,105
"8/1/2005","11/14/2005",1,32,1,7,40.87200097,NA,105
"8/1/2005","11/14/2005",1,32,1,8,40.87200097,NA,105
"8/1/2005","11/14/2005",1,32,1,9,40.87200097,NA,105
"5/17/2004","11/14/2005",1,32,1,114,40.87200097,441,546
"8/1/2005","2/21/2006",1,32,1,255,40.87200097,106,204
"8/1/2005","2/21/2006",1,32,1,256,40.87200097,106,204
"8/1/2005","2/21/2006",1,32,1,257,40.87200097,106,204
"8/1/2005","2/21/2006",1,32,1,258,40.87200097,106,204
"8/10/2004","2/21/2006",1,32,1,286,40.87200097,462,560
"8/10/2004","2/21/2006",1,32,1,306,40.87200097,462,560
"8/10/2004","2/21/2006",1,32,1,307,40.87200097,462,560
"8/1/2005","10/24/2006",1,32,1,274,40.87200097,106,449
"8/1/2005","10/24/2006",1,32,1,275,40.87200097,106,449
"8/10/2004","10/24/2006",1,32,1,289,40.87200097,462,805
"8/1/2005","6/27/2007",1,32,1,276,40.87200097,106,695
"8/1/2005","6/28/2007",0,32,1,277,40.87200097,106,NA
"11/15/2004","2/13/2005",1,34,1,1314,91.85773403,NA,90
"5/17/2004","2/13/2005",1,34,1,1589,91.85773403,182,272
"5/17/2004","8/9/2004",1,35,1,2484,12.9679698,NA,84
"5/17/2004","8/9/2004",1,35,1,2485,12.9679698,NA,84
"8/10/2004","11/14/2004",1,35,1,1978,12.9679698,NA,96
"8/10/2004","11/14/2004",1,35,1,1979,12.9679698,NA,96
"8/10/2004","11/14/2004",1,35,1,1980,12.9679698,NA,96
"8/10/2004","11/14/2004",1,35,1,1981,12.9679698,NA,96
"8/10/2004","11/14/2004",1,35,1,1982,12.9679698,NA,96
"8/10/2004","11/14/2004",1,35,1,1983,12.9679698,NA,96
"8/10/2004","11/14/2004",1,35,1,1984,12.9679698,NA,96
"8/10/2004","11/14/2004",1,35,1,1985,12.9679698,NA,96
"8/10/2004","11/14/2004",1,35,1,1986,12.9679698,NA,96
"8/10/2004","11/14/2004",1,35,1,1987,12.9679698,NA,96
"8/10/2004","11/14/2004",1,35,1,1988,12.9679698,NA,96
"8/10/2004","11/14/2004",1,35,1,1989,12.9679698,NA,96
"8/10/2004","11/14/2004",1,35,1,1990,12.9679698,NA,96
"11/15/2004","2/13/2005",1,35,1,1315,12.9679698,NA,90
"8/10/2004","2/13/2005",1,35,1,1376,12.9679698,97,187
"8/10/2004","2/13/2005",1,35,1,1377,12.9679698,97,187
"11/15/2004","5/15/2005",1,35,1,957,12.9679698,91,181
"8/10/2004","5/15/2005",1,35,1,998,12.9679698,188,278
"8/10/2004","5/15/2005",1,35,1,1000,12.9679698,188,278
"8/10/2004","5/15/2005",1,35,1,1001,12.9679698,188,278
"8/10/2004","5/15/2005",1,35,1,1002,12.9679698,188,278
"8/10/2004","5/15/2005",1,35,1,1003,12.9679698,188,278
"8/10/2004","5/15/2005",1,35,1,1004,12.9679698,188,278
"8/10/2004","5/15/2005",1,35,1,1005,12.9679698,188,278
"11/15/2004","7/31/2005",1,35,1,745,12.9679698,182,258
"8/10/2004","7/31/2005",1,35,1,775,12.9679698,279,355
"8/10/2004","7/31/2005",1,35,1,776,12.9679698,279,355
"8/10/2004","7/31/2005",1,35,1,777,12.9679698,279,355
"8/10/2004","7/31/2005",1,35,1,778,12.9679698,279,355
"8/10/2004","7/31/2005",1,35,1,779,12.9679698,279,355
"11/15/2004","11/14/2005",1,35,1,27,12.9679698,259,364
"8/10/2004","11/14/2005",1,35,1,48,12.9679698,356,461
"8/10/2004","11/14/2005",1,35,1,49,12.9679698,356,461
"5/17/2004","11/14/2005",1,35,1,115,12.9679698,441,546
"11/15/2005","2/21/2006",1,35,1,245,12.9679698,NA,98
"11/15/2005","2/21/2006",1,35,1,246,12.9679698,NA,98
"8/1/2005","2/21/2006",1,35,1,259,12.9679698,106,204
"8/1/2005","2/21/2006",1,35,1,260,12.9679698,106,204
"8/1/2005","10/24/2006",1,35,1,279,12.9679698,106,449
"8/1/2005","10/24/2006",1,35,1,280,12.9679698,106,449
"8/10/2004","10/24/2006",1,35,1,284,12.9679698,462,805
"11/15/2004","10/24/2006",1,35,1,292,12.9679698,365,708
"8/10/2004","10/24/2006",1,35,1,365,12.9679698,462,805
"8/10/2004","10/24/2006",1,35,1,366,12.9679698,462,805
"8/10/2004","10/24/2006",1,35,1,368,12.9679698,462,805
"8/10/2004","10/24/2006",1,35,1,369,12.9679698,462,805
"11/15/2005","6/27/2007",1,35,1,250,12.9679698,NA,589
"8/1/2005","6/27/2007",1,35,1,278,12.9679698,106,695
"8/10/2004","6/27/2007",1,35,1,361,12.9679698,462,1051
"8/10/2004","6/27/2007",1,35,1,362,12.9679698,462,1051
"8/10/2004","6/27/2007",1,35,1,367,12.9679698,462,1051
"8/10/2004","6/27/2007",1,35,1,370,12.9679698,462,1051
"8/10/2004","6/27/2007",1,35,1,999,12.9679698,462,1051
"8/10/2004","6/28/2007",0,35,1,364,12.9679698,462,NA
"5/17/2004","8/9/2004",1,36,1,2486,85.08098892,NA,84
"5/17/2004","8/9/2004",1,36,1,2487,85.08098892,NA,84
"5/17/2004","8/9/2004",1,36,1,2488,85.08098892,NA,84
"5/17/2004","11/14/2004",1,36,1,2211,85.08098892,85,181
"8/10/2004","2/13/2005",1,36,1,1378,85.08098892,97,187
"8/10/2004","11/14/2005",1,37,3,50,91.99552482,356,461
"8/10/2004","10/24/2006",1,37,3,371,91.99552482,462,805
"5/17/2004","10/24/2006",1,37,3,429,91.99552482,547,890
"8/10/2004","6/28/2007",0,37,3,372,91.99552482,462,NA
"8/10/2004","11/14/2004",1,39,1,1991,14.5731336,NA,96
"8/10/2004","11/14/2004",1,39,1,1992,14.5731336,NA,96
"5/17/2004","11/14/2004",1,39,1,2212,14.5731336,85,181
"5/17/2004","2/13/2005",1,39,1,1590,14.5731336,182,272
"8/10/2004","5/15/2005",1,39,1,943,14.5731336,188,278
"5/17/2004","5/15/2005",1,39,1,970,14.5731336,273,363
"8/10/2004","7/31/2005",1,39,1,780,14.5731336,279,355
"8/10/2004","7/31/2005",1,39,1,781,14.5731336,279,355
"8/10/2004","7/31/2005",1,39,1,782,14.5731336,279,355
"5/17/2004","7/31/2005",1,39,1,866,14.5731336,364,440
"5/17/2004","11/14/2005",1,39,1,31,14.5731336,441,546
"8/10/2004","11/14/2005",1,39,1,51,14.5731336,356,461
"5/17/2004","10/24/2006",1,39,1,430,14.5731336,547,890
"8/10/2004","2/13/2005",1,41,1,1295,18.48861284,97,187
"11/15/2004","7/31/2005",1,41,1,746,18.48861284,182,258
"8/10/2004","11/14/2005",1,41,1,25,18.48861284,356,461
"8/10/2004","11/14/2004",1,42,1,1993,89.31597691,NA,96
"8/10/2004","11/14/2004",1,42,1,1994,89.31597691,NA,96
"8/10/2004","2/13/2005",1,42,1,1379,89.31597691,97,187
"8/10/2004","2/13/2005",1,42,1,1380,89.31597691,97,187
"8/10/2004","2/13/2005",1,42,1,1381,89.31597691,97,187
"8/10/2004","5/15/2005",1,42,1,1006,89.31597691,188,278
"8/10/2004","11/14/2005",1,42,1,52,89.31597691,356,461
"8/10/2004","2/21/2006",1,42,1,308,89.31597691,462,560
"5/17/2004","2/21/2006",1,42,1,420,89.31597691,547,645
"8/10/2004","10/24/2006",1,42,1,373,89.31597691,462,805
"5/17/2004","8/9/2004",1,43,1,2489,80.79366982,NA,84
"5/17/2004","8/9/2004",1,43,1,2490,80.79366982,NA,84
"5/17/2004","8/9/2004",1,43,1,2491,80.79366982,NA,84
"5/17/2004","8/9/2004",1,43,1,2492,80.79366982,NA,84
"5/17/2004","11/14/2004",1,43,1,1911,80.79366982,85,181
"8/10/2004","11/14/2004",1,43,1,1995,80.79366982,NA,96
"5/17/2004","11/14/2004",1,43,1,2268,80.79366982,85,181
"8/10/2004","2/13/2005",1,43,1,1296,80.79366982,97,187
"5/17/2004","5/15/2005",1,43,1,966,80.79366982,273,363
"8/10/2004","5/15/2005",1,43,1,1007,80.79366982,188,278
"8/10/2004","5/15/2005",1,43,1,1008,80.79366982,188,278
"5/17/2004","5/15/2005",1,43,1,1164,80.79366982,273,363
"8/10/2004","5/15/2005",1,44,3,1009,90.11759629,188,278
"8/10/2004","11/14/2005",1,44,3,53,90.11759629,356,461
"5/17/2004","8/9/2004",1,45,1,2493,26.65148064,NA,84
"5/17/2004","8/9/2004",1,45,1,2494,26.65148064,NA,84
"5/17/2004","8/9/2004",1,45,1,2495,26.65148064,NA,84
"5/17/2004","11/14/2004",1,45,1,1912,26.65148064,85,181
"8/10/2004","11/14/2004",1,45,1,1996,26.65148064,NA,96
"8/10/2004","11/14/2004",1,45,1,1997,26.65148064,NA,96
"8/10/2004","2/13/2005",1,45,1,1382,26.65148064,97,187
"8/10/2004","2/13/2005",1,45,1,1383,26.65148064,97,187
"8/10/2004","2/13/2005",1,45,1,1384,26.65148064,97,187
"8/10/2004","2/13/2005",1,45,1,1385,26.65148064,97,187
"5/17/2004","5/15/2005",1,45,1,967,26.65148064,273,363
"8/10/2004","5/15/2005",1,45,1,1010,26.65148064,188,278
"8/10/2004","5/15/2005",1,45,1,1011,26.65148064,188,278
"8/10/2004","5/15/2005",1,45,1,1012,26.65148064,188,278
"8/10/2004","11/14/2004",1,136,3,2130,88.0187144,NA,96
"8/10/2004","11/14/2004",1,46,1,1998,92.91634292,NA,96
"11/15/2004","2/13/2005",1,46,1,1316,92.91634292,NA,90
"8/10/2004","2/13/2005",1,46,1,1386,92.91634292,97,187
"8/10/2004","2/13/2005",1,46,1,1387,92.91634292,97,187
"8/10/2004","2/13/2005",1,46,1,1388,92.91634292,97,187
"8/10/2004","2/13/2005",1,46,1,1389,92.91634292,97,187
"8/10/2004","2/13/2005",1,46,1,1390,92.91634292,97,187
"8/10/2004","2/13/2005",1,46,1,1391,92.91634292,97,187
"8/10/2004","2/13/2005",1,46,1,1392,92.91634292,97,187
"8/10/2004","2/13/2005",1,46,1,1393,92.91634292,97,187
"8/10/2004","2/13/2005",1,46,1,1394,92.91634292,97,187
"8/10/2004","2/13/2005",1,46,1,1395,92.91634292,97,187
"8/10/2004","2/13/2005",1,46,1,1396,92.91634292,97,187
"8/10/2004","5/15/2005",1,46,1,1013,92.91634292,188,278
"8/10/2004","5/15/2005",1,46,1,1014,92.91634292,188,278
"8/10/2004","11/14/2004",1,47,1,1999,95.94664595,NA,96
"8/10/2004","11/14/2004",1,48,3,2000,98.10100595,NA,96
"8/10/2004","11/14/2004",1,48,3,2001,98.10100595,NA,96
"8/10/2004","11/14/2004",1,48,3,2002,98.10100595,NA,96
"8/10/2004","11/14/2004",1,48,3,2003,98.10100595,NA,96
"8/10/2004","11/14/2004",1,48,3,2004,98.10100595,NA,96
"8/10/2004","11/14/2004",1,48,3,2005,98.10100595,NA,96
"8/10/2004","2/13/2005",1,48,3,1297,98.10100595,97,187
"8/10/2004","2/13/2005",1,48,3,1298,98.10100595,97,187
"8/10/2004","2/13/2005",1,48,3,1299,98.10100595,97,187
"8/10/2004","2/13/2005",1,48,3,1300,98.10100595,97,187
"8/10/2004","2/13/2005",1,48,3,1301,98.10100595,97,187
"8/10/2004","2/13/2005",1,48,3,1302,98.10100595,97,187
"11/15/2004","2/13/2005",1,48,3,1317,98.10100595,NA,90
"8/10/2004","2/13/2005",1,48,3,1397,98.10100595,97,187
"8/10/2004","2/13/2005",1,48,3,1398,98.10100595,97,187
"8/10/2004","2/13/2005",1,48,3,1399,98.10100595,97,187
"8/10/2004","2/13/2005",1,48,3,1400,98.10100595,97,187
"5/17/2004","2/13/2005",1,48,3,1591,98.10100595,182,272
"8/10/2004","5/15/2005",1,48,3,944,98.10100595,188,278
"8/10/2004","5/15/2005",1,48,3,945,98.10100595,188,278
"5/17/2004","5/15/2005",1,48,3,952,98.10100595,273,363
"11/15/2004","5/15/2005",1,48,3,958,98.10100595,91,181
"8/10/2004","5/15/2005",1,48,3,1015,98.10100595,188,278
"8/10/2004","5/15/2005",1,48,3,1016,98.10100595,188,278
"8/10/2004","5/15/2005",1,48,3,1017,98.10100595,188,278
"8/10/2004","5/15/2005",1,48,3,1018,98.10100595,188,278
"8/10/2004","7/31/2005",1,48,3,741,98.10100595,279,355
"11/15/2004","7/31/2005",1,48,3,747,98.10100595,182,258
"8/10/2004","7/31/2005",1,48,3,783,98.10100595,279,355
"8/10/2004","7/31/2005",1,48,3,784,98.10100595,279,355
"8/10/2004","11/14/2005",1,48,3,26,98.10100595,356,461
"8/10/2004","11/14/2005",1,48,3,54,98.10100595,356,461
"8/10/2004","11/14/2005",1,48,3,55,98.10100595,356,461
"8/10/2004","2/13/2005",1,49,2,1401,73.1288019,97,187
"8/10/2004","11/14/2005",1,49,2,56,73.1288019,356,461
"8/10/2004","11/14/2005",1,49,2,57,73.1288019,356,461
"8/10/2004","2/21/2006",1,49,2,309,73.1288019,462,560
"11/15/2004","2/13/2005",1,50,1,1318,19.36264276,NA,90
"8/10/2004","2/13/2005",1,52,2,1402,62.90663846,97,187
"8/10/2004","11/14/2005",1,52,2,58,62.90663846,356,461
"8/10/2004","11/14/2005",1,52,2,59,62.90663846,356,461
"5/17/2004","10/24/2006",1,52,2,431,62.90663846,547,890
"8/10/2004","11/14/2004",1,53,1,2006,92.81571181,NA,96
"8/10/2004","5/15/2005",1,53,1,1019,92.81571181,188,278
"8/10/2004","11/14/2004",1,54,3,2007,92.51267666,NA,96
"8/10/2004","11/14/2004",1,54,3,2008,92.51267666,NA,96
"8/10/2004","11/14/2004",1,54,3,2009,92.51267666,NA,96
"8/10/2004","2/13/2005",1,54,3,1403,92.51267666,97,187
"8/10/2004","5/15/2005",1,54,3,946,92.51267666,188,278
"11/15/2004","5/15/2005",1,54,3,959,92.51267666,91,181
"8/10/2004","5/15/2005",1,54,3,1020,92.51267666,188,278
"8/10/2004","5/15/2005",1,54,3,1021,92.51267666,188,278
"8/10/2004","5/15/2005",1,54,3,1022,92.51267666,188,278
"11/15/2004","7/31/2005",1,54,3,748,92.51267666,182,258
"8/10/2004","7/31/2005",1,54,3,785,92.51267666,279,355
"8/10/2004","11/14/2005",1,54,3,60,92.51267666,356,461
"8/10/2004","2/21/2006",1,54,3,310,92.51267666,462,560
"8/10/2004","2/21/2006",1,54,3,311,92.51267666,462,560
"8/10/2004","10/24/2006",1,54,3,374,92.51267666,462,805
"8/10/2004","10/24/2006",1,54,3,703,92.51267666,462,805
"8/10/2004","6/27/2007",1,54,3,706,92.51267666,462,1051
"8/10/2004","11/14/2004",1,55,2,2010,93.82321619,NA,96
"8/10/2004","11/14/2004",1,55,2,2011,93.82321619,NA,96
"8/10/2004","11/14/2004",1,55,2,2012,93.82321619,NA,96
"8/10/2004","11/14/2004",1,55,2,2013,93.82321619,NA,96
"8/10/2004","11/14/2004",1,55,2,2014,93.82321619,NA,96
"8/10/2004","5/15/2005",1,55,2,1023,93.82321619,188,278
"5/17/2004","7/31/2005",1,58,2,752,33.33774134,364,440
"8/10/2004","7/31/2005",1,58,2,786,33.33774134,279,355
"8/10/2004","11/14/2005",1,58,2,61,33.33774134,356,461
"8/10/2004","11/14/2005",1,58,2,62,33.33774134,356,461
"8/10/2004","10/24/2006",1,58,2,375,33.33774134,462,805
"8/10/2004","11/14/2004",1,59,1,2015,100.1026483,NA,96
"8/10/2004","7/31/2005",1,59,1,787,100.1026483,279,355
"8/10/2004","7/31/2005",1,59,1,788,100.1026483,279,355
"8/10/2004","10/24/2006",1,59,1,376,100.1026483,462,805
"5/17/2004","8/9/2004",1,61,2,2498,73.67098651,NA,84
"5/17/2004","8/9/2004",1,61,2,2499,73.67098651,NA,84
"8/10/2004","11/14/2004",1,61,2,2016,73.67098651,NA,96
"8/10/2004","2/13/2005",1,61,2,1404,73.67098651,97,187
"5/17/2004","2/13/2005",1,61,2,1592,73.67098651,182,272
"5/17/2004","2/13/2005",1,61,2,1593,73.67098651,182,272
"5/17/2004","5/15/2005",1,61,2,1141,73.67098651,273,363
"8/10/2004","7/31/2005",1,61,2,789,73.67098651,279,355
"8/10/2004","11/14/2005",1,61,2,63,73.67098651,356,461
"5/17/2004","2/21/2006",1,61,2,419,73.67098651,547,645
"8/10/2004","10/24/2006",1,61,2,379,73.67098651,462,805
"8/10/2004","10/24/2006",1,61,2,380,73.67098651,462,805
"8/10/2004","6/27/2007",1,61,2,377,73.67098651,462,1051
"8/10/2004","6/27/2007",1,61,2,378,73.67098651,462,1051
"5/17/2004","8/9/2004",1,62,3,2500,76.99859748,NA,84
"5/17/2004","10/24/2006",1,62,3,432,76.99859748,547,890
"5/17/2004","10/24/2006",1,62,3,718,76.99859748,547,890
"8/10/2004","6/28/2007",0,62,3,692,76.99859748,462,NA
"8/10/2004","6/28/2007",0,62,3,691,76.99859748,462,NA
"5/17/2004","8/9/2004",1,64,2,2501,20.07669929,NA,84
"8/10/2004","11/14/2004",1,64,2,2017,20.07669929,NA,96
"8/10/2004","11/14/2004",1,64,2,2018,20.07669929,NA,96
"8/10/2004","11/14/2004",1,64,2,2019,20.07669929,NA,96
"8/10/2004","11/14/2004",1,64,2,2020,20.07669929,NA,96
"8/10/2004","11/14/2004",1,64,2,2021,20.07669929,NA,96
"8/10/2004","11/14/2004",1,64,2,2022,20.07669929,NA,96
"8/10/2004","11/14/2004",1,64,2,2023,20.07669929,NA,96
"8/10/2004","11/14/2004",1,64,2,2024,20.07669929,NA,96
"5/17/2004","11/14/2004",1,64,2,2213,20.07669929,85,181
"8/10/2004","2/13/2005",1,64,2,1405,20.07669929,97,187
"8/10/2004","2/13/2005",1,64,2,1406,20.07669929,97,187
"8/10/2004","2/13/2005",1,64,2,1407,20.07669929,97,187
"8/10/2004","5/15/2005",1,64,2,1024,20.07669929,188,278
"8/10/2004","5/15/2005",1,64,2,1025,20.07669929,188,278
"8/10/2004","5/15/2005",1,64,2,1026,20.07669929,188,278
"8/10/2004","5/15/2005",1,64,2,1027,20.07669929,188,278
"8/10/2004","5/15/2005",1,64,2,1028,20.07669929,188,278
"8/10/2004","5/15/2005",1,64,2,1029,20.07669929,188,278
"8/10/2004","5/15/2005",1,64,2,1030,20.07669929,188,278
"8/10/2004","5/15/2005",1,64,2,1031,20.07669929,188,278
"8/10/2004","7/31/2005",1,64,2,790,20.07669929,279,355
"8/10/2004","7/31/2005",1,64,2,791,20.07669929,279,355
"8/1/2005","11/14/2005",1,64,2,10,20.07669929,NA,105
"8/10/2004","11/14/2005",1,64,2,64,20.07669929,356,461
"8/10/2004","11/14/2005",1,64,2,65,20.07669929,356,461
"8/10/2004","11/14/2005",1,64,2,66,20.07669929,356,461
"8/10/2004","11/14/2005",1,64,2,67,20.07669929,356,461
"8/10/2004","2/21/2006",1,64,2,312,20.07669929,462,560
"8/10/2004","2/21/2006",1,64,2,313,20.07669929,462,560
"8/10/2004","10/24/2006",1,64,2,382,20.07669929,462,805
"8/10/2004","10/24/2006",1,64,2,384,20.07669929,462,805
"8/10/2004","10/24/2006",1,64,2,385,20.07669929,462,805
"8/10/2004","6/27/2007",1,64,2,381,20.07669929,462,1051
"8/10/2004","6/27/2007",1,64,2,383,20.07669929,462,1051
"5/17/2004","11/14/2004",1,65,3,1913,89.61052972,85,181
"8/10/2004","2/13/2005",1,65,3,1303,89.61052972,97,187
"8/10/2004","2/13/2005",1,65,3,1408,89.61052972,97,187
"5/16/2005","7/31/2005",1,65,3,730,89.61052972,NA,76
"5/16/2005","7/31/2005",1,65,3,731,89.61052972,NA,76
"5/16/2005","11/14/2005",1,65,3,17,89.61052972,77,182
"8/10/2004","2/21/2006",1,65,3,314,89.61052972,462,560
"8/10/2004","10/24/2006",1,65,3,386,89.61052972,462,805
"8/10/2004","6/28/2007",0,65,3,387,89.61052972,462,NA
"8/10/2004","6/28/2007",0,65,3,388,89.61052972,462,NA
"8/10/2004","6/28/2007",0,65,3,693,89.61052972,462,NA
"8/10/2004","6/28/2007",0,65,3,707,89.61052972,462,NA
"8/10/2004","11/14/2004",1,66,1,2026,92.78518368,NA,96
"8/10/2004","11/14/2004",1,66,1,2027,92.78518368,NA,96
"8/10/2004","11/14/2004",1,66,1,2028,92.78518368,NA,96
"8/10/2004","2/13/2005",1,66,1,1409,92.78518368,97,187
"8/10/2004","2/13/2005",1,66,1,1410,92.78518368,97,187
"8/10/2004","2/13/2005",1,66,1,1411,92.78518368,97,187
"8/10/2004","2/13/2005",1,66,1,1412,92.78518368,97,187
"8/10/2004","2/13/2005",1,66,1,1413,92.78518368,97,187
"8/10/2004","5/15/2005",1,66,1,1032,92.78518368,188,278
"8/10/2004","5/15/2005",1,66,1,1033,92.78518368,188,278
"5/17/2004","5/15/2005",1,66,1,1142,92.78518368,273,363
"5/17/2004","7/31/2005",1,66,1,753,92.78518368,364,440
"8/10/2004","7/31/2005",1,66,1,792,92.78518368,279,355
"8/10/2004","7/31/2005",1,66,1,793,92.78518368,279,355
"8/10/2004","7/31/2005",1,66,1,794,92.78518368,279,355
"8/10/2004","7/31/2005",1,66,1,795,92.78518368,279,355
"8/10/2004","7/31/2005",1,66,1,796,92.78518368,279,355
"8/10/2004","7/31/2005",1,66,1,797,92.78518368,279,355
"8/10/2004","7/31/2005",1,66,1,798,92.78518368,279,355
"8/10/2004","7/31/2005",1,66,1,799,92.78518368,279,355
"8/10/2004","7/31/2005",1,66,1,800,92.78518368,279,355
"8/10/2004","7/31/2005",1,66,1,801,92.78518368,279,355
"8/10/2004","7/31/2005",1,66,1,802,92.78518368,279,355
"8/10/2004","7/31/2005",1,66,1,803,92.78518368,279,355
"8/10/2004","7/31/2005",1,66,1,804,92.78518368,279,355
"8/10/2004","7/31/2005",1,66,1,805,92.78518368,279,355
"8/10/2004","7/31/2005",1,66,1,806,92.78518368,279,355
"8/10/2004","11/14/2005",1,66,1,68,92.78518368,356,461
"8/10/2004","11/14/2005",1,66,1,69,92.78518368,356,461
"8/10/2004","11/14/2005",1,66,1,70,92.78518368,356,461
"8/10/2004","11/14/2005",1,66,1,71,92.78518368,356,461
"8/10/2004","2/21/2006",1,66,1,315,92.78518368,462,560
"8/10/2004","2/21/2006",1,66,1,316,92.78518368,462,560
"8/10/2004","2/21/2006",1,66,1,317,92.78518368,462,560
"11/15/2004","7/31/2005",1,67,3,737,92.80397022,182,258
"8/10/2004","7/31/2005",1,67,3,807,92.80397022,279,355
"8/10/2004","7/31/2005",1,69,1,808,22.18377938,279,355
"5/17/2004","11/14/2005",1,69,1,32,22.18377938,441,546
"8/10/2004","7/31/2005",1,70,2,809,89.42137025,279,355
"8/10/2004","7/31/2005",1,70,2,810,89.42137025,279,355
